Epoch,Episodio,Agente,Acción,Board,Reward,RewardAcum
11,35,X,4,"['X', 'O', 'O', 'O', 'X', ' ', 'X', 'X', ' ']",0.0,1.0
11,35,X,5,"['X', 'O', 'O', 'O', 'X', 'X', 'X', 'X', 'O']",1.0,2.0
11,36,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,36,O,3,"['O', ' ', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
11,36,O,1,"['O', 'O', ' ', 'O', 'X', ' ', 'X', ' ', ' ']",0.0,0.0
11,37,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,37,X,7,"['X', ' ', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",1.0,1.0
11,37,X,4,"['X', ' ', ' ', 'O', 'X', ' ', ' ', 'X', 'O']",1.0,2.0
11,37,X,1,"['X', 'X', ' ', 'O', 'X', ' ', 'O', 'X', 'O']",-1.0,1.0
11,38,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,38,O,6,"['O', ' ', ' ', ' ', ' ', ' ', 'O', 'X', ' ']",0.0,0.0
11,38,O,5,"['O', 'X', ' ', ' ', ' ', 'O', 'O', 'X', ' ']",0.0,0.0
11,38,O,3,"['O', 'X', 'X', 'O', ' ', 'O', 'O', 'X', ' ']",0.0,0.0
11,39,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,39,X,6,"['X', 'O', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
11,39,X,4,"['X', 'O', 'O', ' ', 'X', ' ', 'X', ' ', ' ']",0.0,0.0
11,39,X,5,"['X', 'O', 'O', 'O', 'X', 'X', 'X', ' ', ' ']",0.0,0.0
11,39,X,7,"['X', 'O', 'O', 'O', 'X', 'X', 'X', 'X', 'O']",0.0,0.0
11,40,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,40,O,3,"['O', ' ', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
11,40,O,4,"['O', ' ', 'X', 'O', 'O', ' ', 'X', ' ', ' ']",0.0,0.0
11,40,O,8,"['O', ' ', 'X', 'O', 'O', 'X', 'X', ' ', 'O']",0.0,0.0
11,41,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,41,X,7,"['X', ' ', ' ', 'O', ' ', ' ', ' ', 'X', ' ']",0.0,0.0
11,41,X,6,"['X', ' ', ' ', 'O', ' ', 'O', 'X', 'X', ' ']",0.0,0.0
11,41,X,4,"['X', ' ', 'O', 'O', 'X', 'O', 'X', 'X', ' ']",0.0,0.0
11,41,X,8,"['X', 'O', 'O', 'O', 'X', 'O', 'X', 'X', 'X']",0.0,0.0
11,42,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,42,O,8,"['O', ' ', ' ', ' ', ' ', 'X', ' ', ' ', 'O']",0.0,1.0
11,42,O,3,"['O', ' ', 'X', 'O', ' ', 'X', ' ', ' ', 'O']",0.0,1.0
11,42,O,7,"['O', ' ', 'X', 'O', ' ', 'X', 'X', 'O', 'O']",0.0,1.0
11,43,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,43,X,8,"['X', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,0.0
11,43,X,5,"['X', ' ', ' ', ' ', 'O', 'X', 'O', ' ', 'X']",0.0,0.0
11,44,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
11,44,O,3,"[' ', 'X', ' ', 'O', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
11,44,O,0,"['O', 'X', ' ', 'O', 'X', ' ', 'O', ' ', ' ']",0.0,0.0
11,45,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,45,X,1,"['X', 'X', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
11,45,X,4,"['X', 'X', 'O', ' ', 'X', ' ', 'O', ' ', ' ']",0.0,0.0
11,45,X,5,"['X', 'X', 'O', ' ', 'X', 'X', 'O', 'O', ' ']",0.0,0.0
11,45,X,8,"['X', 'X', 'O', 'O', 'X', 'X', 'O', 'O', 'X']",0.0,0.0
11,46,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,46,O,3,"['O', ' ', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,1.0
11,46,O,7,"['O', 'X', ' ', 'O', ' ', ' ', 'X', 'O', ' ']",0.0,1.0
11,46,O,2,"['O', 'X', 'O', 'O', 'X', ' ', 'X', 'O', ' ']",0.0,1.0
11,46,O,5,"['O', 'X', 'O', 'O', 'X', 'O', 'X', 'O', 'X']",1.0,2.0
11,47,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,47,X,8,"['X', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",1.0,1.0
11,47,X,6,"['X', 'O', ' ', ' ', 'O', ' ', 'X', ' ', 'X']",0.0,1.0
11,47,X,7,"['X', 'O', ' ', ' ', 'O', 'O', 'X', 'X', 'X']",0.0,1.0
11,48,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,48,O,7,"['O', ' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
11,48,O,5,"['O', ' ', 'X', ' ', 'X', 'O', ' ', 'O', ' ']",0.0,0.0
11,48,O,3,"['O', 'X', 'X', 'O', 'X', 'O', ' ', 'O', ' ']",0.0,0.0
11,49,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,49,X,3,"['X', ' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ']",0.0,0.0
11,49,X,7,"['X', 'O', ' ', 'X', ' ', 'O', ' ', 'X', ' ']",0.0,0.0
11,49,X,2,"['X', 'O', 'X', 'X', 'O', 'O', ' ', 'X', ' ']",0.0,0.0
11,49,X,8,"['X', 'O', 'X', 'X', 'O', 'O', 'O', 'X', 'X']",0.0,0.0
11,50,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,50,O,6,"['O', ' ', ' ', ' ', ' ', ' ', 'O', 'X', ' ']",0.0,0.0
11,50,O,1,"['O', 'O', ' ', 'X', ' ', ' ', 'O', 'X', ' ']",0.0,0.0
11,50,O,5,"['O', 'O', ' ', 'X', 'X', 'O', 'O', 'X', ' ']",0.0,0.0
11,50,O,2,"['O', 'O', 'O', 'X', 'X', 'O', 'O', 'X', 'X']",1.0,1.0
11,51,X,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ']",0.0,0.0
11,51,X,5,"[' ', ' ', ' ', ' ', ' ', 'X', ' ', 'X', 'O']",0.0,0.0
11,51,X,1,"[' ', 'X', ' ', 'O', ' ', 'X', ' ', 'X', 'O']",0.0,0.0
11,51,X,0,"['X', 'X', ' ', 'O', 'O', 'X', ' ', 'X', 'O']",0.0,0.0
11,51,X,2,"['X', 'X', 'X', 'O', 'O', 'X', 'O', 'X', 'O']",0.0,0.0
11,52,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,52,O,8,"['O', 'X', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
11,52,O,5,"['O', 'X', ' ', 'X', ' ', 'O', ' ', ' ', 'O']",0.0,0.0
11,52,O,7,"['O', 'X', ' ', 'X', ' ', 'O', 'X', 'O', 'O']",0.0,0.0
11,52,O,2,"['O', 'X', 'O', 'X', 'X', 'O', 'X', 'O', 'O']",0.0,0.0
11,53,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,53,X,8,"['X', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,0.0
11,53,X,6,"['X', ' ', ' ', 'O', 'O', ' ', 'X', ' ', 'X']",0.0,0.0
11,53,X,5,"['X', 'O', ' ', 'O', 'O', 'X', 'X', ' ', 'X']",0.0,0.0
11,54,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,54,O,5,"['O', ' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ']",1.0,1.0
11,54,O,1,"['O', 'O', ' ', 'X', ' ', 'O', ' ', 'X', ' ']",0.0,1.0
11,54,O,6,"['O', 'O', ' ', 'X', ' ', 'O', 'O', 'X', 'X']",0.0,1.0
11,54,O,4,"['O', 'O', 'X', 'X', 'O', 'O', 'O', 'X', 'X']",0.0,1.0
11,55,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,55,X,7,"['X', ' ', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",0.0,1.0
11,55,X,6,"['X', 'O', ' ', ' ', ' ', ' ', 'X', 'X', 'O']",0.0,1.0
11,55,X,4,"['X', 'O', ' ', ' ', 'X', 'O', 'X', 'X', 'O']",0.0,1.0
11,55,X,2,"['X', 'O', 'X', 'O', 'X', 'O', 'X', 'X', 'O']",0.0,1.0
11,56,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,56,O,8,"['O', 'X', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,1.0
11,56,O,2,"['O', 'X', 'O', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,1.0
11,57,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,57,X,7,"['X', ' ', 'O', ' ', ' ', ' ', ' ', 'X', ' ']",0.0,0.0
11,57,X,6,"['X', ' ', 'O', ' ', ' ', 'O', 'X', 'X', ' ']",0.0,0.0
11,57,X,1,"['X', 'X', 'O', 'O', ' ', 'O', 'X', 'X', ' ']",0.0,0.0
11,58,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,58,O,8,"['O', ' ', ' ', 'X', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
11,58,O,7,"['O', ' ', ' ', 'X', ' ', ' ', 'X', 'O', 'O']",0.0,0.0
11,58,O,1,"['O', 'O', 'X', 'X', ' ', ' ', 'X', 'O', 'O']",1.0,1.0
11,59,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,59,X,6,"['X', ' ', ' ', ' ', ' ', ' ', 'X', 'O', ' ']",0.0,0.0
11,59,X,5,"['X', ' ', ' ', ' ', 'O', 'X', 'X', 'O', ' ']",0.0,0.0
11,59,X,8,"['X', ' ', 'O', ' ', 'O', 'X', 'X', 'O', 'X']",0.0,0.0
11,60,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,60,O,7,"['O', ' ', ' ', ' ', 'X', ' ', ' ', 'O', ' ']",1.0,1.0
11,60,O,8,"['O', ' ', ' ', ' ', 'X', 'X', ' ', 'O', 'O']",0.0,1.0
11,60,O,3,"['O', ' ', 'X', 'O', 'X', 'X', ' ', 'O', 'O']",0.0,1.0
11,61,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,61,X,1,"['X', 'X', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0
11,61,X,8,"['X', 'X', ' ', ' ', ' ', 'O', ' ', 'O', 'X']",0.0,0.0
11,61,X,4,"['X', 'X', ' ', 'O', 'X', 'O', ' ', 'O', 'X']",0.0,0.0
11,62,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,62,O,3,"['O', ' ', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",1.0,2.0
11,62,O,5,"['O', ' ', 'X', 'O', ' ', 'O', 'X', ' ', ' ']",0.0,2.0
11,62,O,4,"['O', ' ', 'X', 'O', 'O', 'O', 'X', ' ', 'X']",1.0,3.0
11,63,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,63,X,7,"['X', ' ', ' ', 'O', ' ', ' ', ' ', 'X', ' ']",1.0,1.0
11,63,X,1,"['X', 'X', ' ', 'O', 'O', ' ', ' ', 'X', ' ']",0.0,1.0
11,63,X,8,"['X', 'X', ' ', 'O', 'O', ' ', 'O', 'X', 'X']",0.0,1.0
11,64,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,64,O,7,"['O', ' ', ' ', ' ', 'X', ' ', ' ', 'O', ' ']",1.0,2.0
11,64,O,6,"['O', ' ', ' ', 'X', 'X', ' ', 'O', 'O', ' ']",0.0,2.0
11,65,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,65,X,7,"['X', ' ', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",0.0,0.0
11,65,X,4,"['X', ' ', 'O', ' ', 'X', ' ', ' ', 'X', 'O']",0.0,0.0
11,65,X,6,"['X', ' ', 'O', 'O', 'X', ' ', 'X', 'X', 'O']",0.0,0.0
11,66,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,66,O,6,"['O', ' ', 'X', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
11,66,O,4,"['O', ' ', 'X', ' ', 'O', 'X', 'O', ' ', ' ']",0.0,0.0
11,66,O,3,"['O', 'X', 'X', 'O', 'O', 'X', 'O', ' ', ' ']",0.0,0.0
11,67,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,67,X,6,"['X', 'O', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
11,67,X,8,"['X', 'O', ' ', ' ', ' ', ' ', 'X', 'O', 'X']",0.0,0.0
11,68,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,68,O,1,"['O', 'O', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",0.0,0.0
11,68,O,6,"['O', 'O', ' ', 'X', ' ', 'X', 'O', ' ', ' ']",1.0,1.0
11,69,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,69,X,6,"['X', ' ', ' ', ' ', ' ', ' ', 'X', 'O', ' ']",0.0,1.0
11,69,X,4,"['X', ' ', ' ', ' ', 'X', ' ', 'X', 'O', 'O']",0.0,1.0
11,69,X,1,"['X', 'X', 'O', ' ', 'X', ' ', 'X', 'O', 'O']",0.0,1.0
11,70,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,70,O,8,"['O', ' ', ' ', 'X', ' ', ' ', ' ', ' ', 'O']",1.0,1.0
11,70,O,6,"['O', ' ', ' ', 'X', ' ', 'X', 'O', ' ', 'O']",0.0,1.0
11,70,O,4,"['O', ' ', 'X', 'X', 'O', 'X', 'O', ' ', 'O']",0.0,1.0
11,71,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,71,X,6,"['X', 'O', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
11,71,X,8,"['X', 'O', ' ', 'O', ' ', ' ', 'X', ' ', 'X']",1.0,1.0
11,71,X,7,"['X', 'O', ' ', 'O', ' ', 'O', 'X', 'X', 'X']",0.0,1.0
11,72,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,72,O,8,"['O', ' ', ' ', 'X', ' ', ' ', ' ', ' ', 'O']",0.0,1.0
11,72,O,7,"['O', ' ', ' ', 'X', ' ', ' ', 'X', 'O', 'O']",0.0,1.0
11,72,O,5,"['O', 'X', ' ', 'X', ' ', 'O', 'X', 'O', 'O']",0.0,1.0
11,72,O,2,"['O', 'X', 'O', 'X', 'X', 'O', 'X', 'O', 'O']",0.0,1.0
11,73,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,73,X,1,"['X', 'X', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
11,73,X,4,"['X', 'X', ' ', ' ', 'X', ' ', 'O', 'O', ' ']",0.0,0.0
11,73,X,5,"['X', 'X', 'O', ' ', 'X', 'X', 'O', 'O', ' ']",0.0,0.0
11,74,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,74,O,3,"['O', ' ', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
11,74,O,5,"['O', ' ', ' ', 'O', ' ', 'O', 'X', ' ', 'X']",0.0,0.0
11,74,O,4,"['O', ' ', 'X', 'O', 'O', 'O', 'X', ' ', 'X']",0.0,0.0
11,75,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,75,X,2,"[' ', 'X', 'X', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
11,75,X,0,"['X', 'X', 'X', ' ', 'O', ' ', ' ', ' ', 'O']",0.0,0.0
11,76,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,76,O,7,"['O', ' ', ' ', ' ', 'X', ' ', ' ', 'O', ' ']",0.0,0.0
11,76,O,6,"['O', ' ', ' ', 'X', 'X', ' ', 'O', 'O', ' ']",0.0,0.0
11,76,O,8,"['O', ' ', 'X', 'X', 'X', ' ', 'O', 'O', 'O']",0.0,0.0
11,77,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,77,X,7,"['X', ' ', ' ', 'O', ' ', ' ', ' ', 'X', ' ']",0.0,0.0
11,77,X,6,"['X', ' ', 'O', 'O', ' ', ' ', 'X', 'X', ' ']",0.0,0.0
11,77,X,1,"['X', 'X', 'O', 'O', ' ', ' ', 'X', 'X', 'O']",1.0,1.0
11,77,X,5,"['X', 'X', 'O', 'O', 'O', 'X', 'X', 'X', 'O']",0.0,1.0
11,78,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,78,O,6,"['O', ' ', 'X', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
11,78,O,8,"['O', ' ', 'X', ' ', 'X', ' ', 'O', ' ', 'O']",0.0,0.0
11,78,O,3,"['O', 'X', 'X', 'O', 'X', ' ', 'O', ' ', 'O']",0.0,0.0
11,79,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,79,X,3,"['X', ' ', ' ', 'X', ' ', ' ', ' ', 'O', ' ']",0.0,1.0
11,79,X,6,"['X', ' ', 'O', 'X', ' ', ' ', 'X', 'O', ' ']",1.0,2.0
11,80,O,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
11,80,O,6,"['X', ' ', ' ', ' ', ' ', ' ', 'O', 'O', ' ']",0.0,0.0
11,80,O,4,"['X', ' ', 'X', ' ', 'O', ' ', 'O', 'O', ' ']",0.0,0.0
11,80,O,8,"['X', ' ', 'X', 'X', 'O', ' ', 'O', 'O', 'O']",0.0,0.0
11,81,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,81,X,6,"['X', 'O', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
11,81,X,8,"['X', 'O', ' ', ' ', ' ', ' ', 'X', 'O', 'X']",0.0,0.0
11,81,X,4,"['X', 'O', 'O', ' ', 'X', ' ', 'X', 'O', 'X']",0.0,0.0
11,82,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,82,O,8,"['O', 'X', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
11,82,O,7,"['O', 'X', ' ', 'X', ' ', ' ', ' ', 'O', 'O']",0.0,0.0
11,82,O,6,"['O', 'X', ' ', 'X', 'X', ' ', 'O', 'O', 'O']",0.0,0.0
11,83,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,83,X,2,"['X', ' ', 'X', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,1.0
11,83,X,3,"['X', 'O', 'X', 'X', ' ', 'O', ' ', ' ', ' ']",0.0,1.0
11,83,X,7,"['X', 'O', 'X', 'X', 'O', 'O', ' ', 'X', ' ']",0.0,1.0
11,83,X,8,"['X', 'O', 'X', 'X', 'O', 'O', 'O', 'X', 'X']",0.0,1.0
11,84,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,84,O,6,"['O', ' ', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",0.0,1.0
11,84,O,7,"['O', ' ', 'X', ' ', ' ', ' ', 'O', 'O', 'X']",1.0,2.0
11,84,O,3,"['O', 'X', 'X', 'O', ' ', ' ', 'O', 'O', 'X']",0.0,2.0
11,85,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,85,X,6,"[' ', 'X', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
11,85,X,2,"[' ', 'X', 'X', 'O', ' ', ' ', 'X', 'O', ' ']",0.0,0.0
11,85,X,0,"['X', 'X', 'X', 'O', 'O', ' ', 'X', 'O', ' ']",0.0,0.0
11,86,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,86,O,5,"['O', ' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ']",0.0,1.0
11,86,O,4,"['O', ' ', 'X', ' ', 'O', 'O', ' ', 'X', ' ']",0.0,1.0
11,86,O,1,"['O', 'O', 'X', 'X', 'O', 'O', ' ', 'X', ' ']",0.0,1.0
11,86,O,6,"['O', 'O', 'X', 'X', 'O', 'O', 'O', 'X', 'X']",0.0,1.0
11,87,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,87,X,1,"['X', 'X', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,1.0
11,87,X,2,"['X', 'X', 'X', ' ', ' ', 'O', 'O', ' ', ' ']",1.0,2.0
11,88,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,88,O,3,"['O', ' ', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,1.0
11,88,O,7,"['O', ' ', ' ', 'O', ' ', 'X', 'X', 'O', ' ']",0.0,1.0
11,88,O,2,"['O', 'X', 'O', 'O', ' ', 'X', 'X', 'O', ' ']",0.0,1.0
11,88,O,8,"['O', 'X', 'O', 'O', 'X', 'X', 'X', 'O', 'O']",1.0,2.0
11,89,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,89,X,1,"['X', 'X', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
11,89,X,4,"['X', 'X', ' ', 'O', 'X', ' ', 'O', ' ', ' ']",0.0,0.0
11,89,X,8,"['X', 'X', ' ', 'O', 'X', ' ', 'O', 'O', 'X']",0.0,0.0
11,90,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,90,O,8,"['O', 'X', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
11,90,O,6,"['O', 'X', ' ', ' ', ' ', 'X', 'O', ' ', 'O']",0.0,0.0
11,90,O,4,"['O', 'X', 'X', ' ', 'O', 'X', 'O', ' ', 'O']",0.0,0.0
11,91,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,91,X,6,"['X', 'O', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,1.0
11,91,X,8,"['X', 'O', ' ', 'O', ' ', ' ', 'X', ' ', 'X']",0.0,1.0
11,91,X,2,"['X', 'O', 'X', 'O', ' ', ' ', 'X', 'O', 'X']",0.0,1.0
11,91,X,4,"['X', 'O', 'X', 'O', 'X', 'O', 'X', 'O', 'X']",1.0,2.0
11,92,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,92,O,6,"['O', ' ', 'X', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
11,92,O,4,"['O', ' ', 'X', ' ', 'O', ' ', 'O', 'X', ' ']",0.0,0.0
11,92,O,5,"['O', 'X', 'X', ' ', 'O', 'O', 'O', 'X', ' ']",0.0,0.0
11,92,O,3,"['O', 'X', 'X', 'O', 'O', 'O', 'O', 'X', 'X']",0.0,0.0
11,93,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,93,X,1,"['X', 'X', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,93,X,6,"['X', 'X', 'O', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
11,93,X,4,"['X', 'X', 'O', 'O', 'X', ' ', 'X', ' ', 'O']",0.0,0.0
11,93,X,5,"['X', 'X', 'O', 'O', 'X', 'X', 'X', 'O', 'O']",0.0,0.0
11,94,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
11,94,O,1,"['O', 'O', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",0.0,1.0
11,94,O,4,"['O', 'O', ' ', ' ', 'O', 'X', ' ', 'X', ' ']",0.0,1.0
11,94,O,3,"['O', 'O', ' ', 'O', 'O', 'X', 'X', 'X', ' ']",0.0,1.0
11,95,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,95,X,8,"['X', ' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",1.0,1.0
11,95,X,7,"['X', 'O', ' ', ' ', 'O', ' ', ' ', 'X', 'X']",0.0,1.0
11,95,X,6,"['X', 'O', ' ', ' ', 'O', 'O', 'X', 'X', 'X']",1.0,2.0
11,96,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,96,O,5,"['O', ' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ']",0.0,0.0
11,96,O,6,"['O', ' ', ' ', ' ', 'X', 'O', 'O', 'X', ' ']",0.0,0.0
11,96,O,8,"['O', ' ', ' ', 'X', 'X', 'O', 'O', 'X', 'O']",0.0,0.0
11,96,O,1,"['O', 'O', 'X', 'X', 'X', 'O', 'O', 'X', 'O']",0.0,0.0
11,97,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,97,X,1,"['X', 'X', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
11,97,X,4,"['X', 'X', 'O', ' ', 'X', ' ', 'O', ' ', ' ']",1.0,1.0
11,97,X,8,"['X', 'X', 'O', ' ', 'X', ' ', 'O', 'O', 'X']",1.0,2.0
11,98,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
11,98,O,6,"['O', ' ', 'X', ' ', ' ', ' ', 'O', ' ', ' ']",1.0,1.0
11,98,O,7,"['O', ' ', 'X', ' ', ' ', 'X', 'O', 'O', ' ']",0.0,1.0
11,99,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
